id,institutionCode,collectionCode,ownerInstitutionCode,collectionID,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,specificEpithet,taxonRank,infraspecificEpithet,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,fieldNumber,informationWithheld,dataGeneralizations,dynamicProperties,associatedTaxa,associatedOccurrences,reproductiveCondition,establishmentMeans,lifeStage,sex,individualCount,samplingProtocol,samplingEffort,preparations,country,stateProvince,county,municipality,locality,locationRemarks,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,rights,rightsHolder,accessRights,recordId,references
56704864,UCMS,BEE,"University of Connecticut Museum",ca77c4c3-1d79-4dbc-a95e-81f944ec8518,PreservedSpecimen,urn:uuid:664faccc-1bd5-11e3-8e88-0026552be7ea,"UCMS_ENT 00061592",,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Andrena asteris",169808,"Robertson, 1891",Andrena,asteris,,,"G. I. Stage",,,,,,None,"G. I. Stage",,2009-09-19,2009,9,19,262,,9/19/09,,,,,,,,,,,Adult,Female,1,"Pan Trap",,,"UNITED STATES",Massachusetts,Dukes,,"Penikese Island (Elizabeth Islands)",,41.45055,-70.92194,,,,Label,,,,"GPS not on every label, differ very slightly on some",18,,,,,"18 m",,,,"2018-10-17 05:44:00",http://creativecommons.org/licenses/by-nc/4.0/,"American Museum of Natural History",,urn:uuid:c29e694f-7c69-4801-a36b-9b2a932db975,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=56704864
56704868,UCMS,BEE,"University of Connecticut Museum",ca77c4c3-1d79-4dbc-a95e-81f944ec8518,PreservedSpecimen,urn:uuid:6651815a-1bd5-11e3-8e88-0026552be7ea,"UCMS_ENT 00061593",,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Andrena asteris",169808,"Robertson, 1891",Andrena,asteris,,,"G. I. Stage",,,,,,None,"G. I. Stage",,2009-09-19,2009,9,19,262,,9/19/09,,,,,,,,,,,Adult,Female,1,"Pan Trap",,,"UNITED STATES",Massachusetts,Dukes,,"Penikese Island (Elizabeth Islands)",,41.45055,-70.92194,,,,Label,,,,"GPS not on every label, differ very slightly on some",18,,,,,"18 m",,,,"2018-10-17 05:44:00",http://creativecommons.org/licenses/by-nc/4.0/,"American Museum of Natural History",,urn:uuid:63a2752f-069f-4896-9a85-b303f628affe,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=56704868
56704872,UCMS,BEE,"University of Connecticut Museum",ca77c4c3-1d79-4dbc-a95e-81f944ec8518,PreservedSpecimen,urn:uuid:66559178-1bd5-11e3-8e88-0026552be7ea,"UCMS_ENT 00061594",,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Andrena asteris",169808,"Robertson, 1891",Andrena,asteris,,,"G. I. Stage",,,,,,None,"G. I. Stage",,2009-09-19,2009,9,19,262,,9/19/09,,,,,,,,,,,Adult,Female,1,"Pan Trap",,,"UNITED STATES",Massachusetts,Dukes,,"Penikese Island (Elizabeth Islands)",,41.45055,-70.92194,,,,Label,,,,"GPS not on every label, differ very slightly on some",18,,,,,"18 m",,,,"2018-10-17 05:44:00",http://creativecommons.org/licenses/by-nc/4.0/,"American Museum of Natural History",,urn:uuid:85a79dc9-1b09-4691-b137-ebe703ec9ba7,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=56704872
56704875,UCMS,BEE,"University of Connecticut Museum",ca77c4c3-1d79-4dbc-a95e-81f944ec8518,PreservedSpecimen,urn:uuid:66575648-1bd5-11e3-8e88-0026552be7ea,"UCMS_ENT 00061595",,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Andrena asteris",169808,"Robertson, 1891",Andrena,asteris,,,"G. I. Stage",,,,,,None,"G. I. Stage",,2009-09-19,2009,9,19,262,,9/19/09,,,,,,,,,,,Adult,Female,1,"Pan Trap",,,"UNITED STATES",Massachusetts,Dukes,,"Penikese Island (Elizabeth Islands)",,41.45055,-70.92194,,,,Label,,,,"GPS not on every label, differ very slightly on some",18,,,,,"18 m",,,,"2018-10-17 05:44:00",http://creativecommons.org/licenses/by-nc/4.0/,"American Museum of Natural History",,urn:uuid:a9ad25d3-137b-4527-ab7a-c0464e6a9030,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=56704875
56704880,UCMS,BEE,"University of Connecticut Museum",ca77c4c3-1d79-4dbc-a95e-81f944ec8518,PreservedSpecimen,urn:uuid:665a353e-1bd5-11e3-8e88-0026552be7ea,"UCMS_ENT 00061596",,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Andrena asteris",169808,"Robertson, 1891",Andrena,asteris,,,"G. I. Stage",,,,,,None,"G. I. Stage",,2009-09-19,2009,9,19,262,,9/19/09,,,,,,,,,,,Adult,Female,1,"Pan Trap",,,"UNITED STATES",Massachusetts,Dukes,,"Penikese Island (Elizabeth Islands)",,41.45055,-70.92194,,,,Label,,,,"GPS not on every label, differ very slightly on some",18,,,,,"18 m",,,,"2018-10-17 05:44:00",http://creativecommons.org/licenses/by-nc/4.0/,"American Museum of Natural History",,urn:uuid:e556f22d-85dd-4fbf-b1ad-07559ae0d44e,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=56704880
56705152,UCMS,BEE,"University of Connecticut Museum",ca77c4c3-1d79-4dbc-a95e-81f944ec8518,PreservedSpecimen,urn:uuid:67c4a2a2-0513-11e3-8e88-0026552be7ea,"UCMS_ENT 00059017",,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Andrena asteris",169808,"Robertson, 1891",Andrena,asteris,,,"J. S. Ascher",2013,,,,,None,"G. I. Stage",,1974-09-15,1974,9,15,258,,9/15/74,,,,,,,"associated with:Solidago sempervirens",,,,Adult,Male,1,Netting,,,"UNITED STATES",Massachusetts,Dukes,,"Penikese Island (Elizabeth Islands)",,41.45055,-70.92194,,,,Label,,,,"GPS not on every label, differ very slightly on some",18,,,,,"18 m",,,,"2018-10-17 05:44:00",http://creativecommons.org/licenses/by-nc/4.0/,"American Museum of Natural History",,urn:uuid:ff309165-cb14-4867-b858-7058f11e6498,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=56705152
56705404,UCMS,BEE,"University of Connecticut Museum",ca77c4c3-1d79-4dbc-a95e-81f944ec8518,PreservedSpecimen,urn:uuid:69698a7e-1b29-11e3-8e88-0026552be7ea,"UCMS_ENT 00061580",,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Andrena asteris",169808,"Robertson, 1891",Andrena,asteris,,,"G. I. Stage",,,,,,None,"G. I. Stage",,2009-10-05,2009,10,5,278,,10/5/09,,,,,,,"associated with:Solidago rugosa",,,,Adult,Female,1,Netting,,,"UNITED STATES",Massachusetts,Dukes,,"Cuttyhunk Island (Elizabeth Islands)",,41.41666,-70.93555,,,,Gazetteer,,,,"GNIS coord.",15,,,,,"15 m",,,,"2018-10-17 05:44:00",http://creativecommons.org/licenses/by-nc/4.0/,"American Museum of Natural History",,urn:uuid:59c9a3ad-91d1-4779-9740-c8e32d982d61,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=56705404
56705890,UCMS,BEE,"University of Connecticut Museum",ca77c4c3-1d79-4dbc-a95e-81f944ec8518,PreservedSpecimen,urn:uuid:6cc3c11a-1bdf-11e3-8e88-0026552be7ea,"UCMS_ENT 00062313",,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Andrena asteris",169808,"Robertson, 1891",Andrena,asteris,,,"G. I. Stage",,,,,,None,"G. I. Stage",,1974-09-28,1974,9,28,271,,9/28/74,,,,,,,,,,,Adult,Female,1,Netting,,,"UNITED STATES",Massachusetts,Dukes,,"Cuttyhunk Island (Elizabeth Islands)",,41.41666,-70.93555,,,,Gazetteer,,,,"GNIS coord.",15,,,,,"15 m",,,,"2018-10-17 05:44:00",http://creativecommons.org/licenses/by-nc/4.0/,"American Museum of Natural History",,urn:uuid:1e6814bc-c2cc-4256-a783-3cc8844722ce,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=56705890
56705892,UCMS,BEE,"University of Connecticut Museum",ca77c4c3-1d79-4dbc-a95e-81f944ec8518,PreservedSpecimen,urn:uuid:6cc58f7c-1bdf-11e3-8e88-0026552be7ea,"UCMS_ENT 00062314",,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Andrena asteris",169808,"Robertson, 1891",Andrena,asteris,,,"G. I. Stage",,,,,,None,"G. I. Stage",,1974-09-28,1974,9,28,271,,9/28/74,,,,,,,,,,,Adult,Female,1,Netting,,,"UNITED STATES",Massachusetts,Dukes,,"Cuttyhunk Island (Elizabeth Islands)",,41.41666,-70.93555,,,,Gazetteer,,,,"GNIS coord.",15,,,,,"15 m",,,,"2018-10-17 05:44:00",http://creativecommons.org/licenses/by-nc/4.0/,"American Museum of Natural History",,urn:uuid:c998b96b-47c3-46bd-8882-3bb2c60c7748,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=56705892
56706040,UCMS,BEE,"University of Connecticut Museum",ca77c4c3-1d79-4dbc-a95e-81f944ec8518,PreservedSpecimen,urn:uuid:6da41c7c-0516-11e3-8e88-0026552be7ea,"UCMS_ENT 00059034",,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Andrena asteris",169808,"Robertson, 1891",Andrena,asteris,,,"J. S. Ascher",2013,,,,,None,"G. I. Stage",,1975-09-05,1975,9,5,248,,9/5/75,,,,,,,,,,,Adult,Male,1,Netting,,,"UNITED STATES",Massachusetts,Dukes,,"Penikese Island (Elizabeth Islands)",,41.45055,-70.92194,,,,Label,,,,"GPS not on every label, differ very slightly on some",18,,,,,"18 m",,,,"2018-10-17 05:44:00",http://creativecommons.org/licenses/by-nc/4.0/,"American Museum of Natural History",,urn:uuid:952b80b7-8404-4f02-9b52-b68d1af092cc,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=56706040
56706534,UCMS,BEE,"University of Connecticut Museum",ca77c4c3-1d79-4dbc-a95e-81f944ec8518,PreservedSpecimen,urn:uuid:703cfe4a-10d8-11e3-8e88-0026552be7ea,"UCMS_ENT 00060758",,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Andrena asteris",169808,"Robertson, 1891",Andrena,asteris,,,"J. S. Ascher",2013,,,,,None,"F. Leeder",,2010-09-16,2010,9,16,259,,9/16/10,,,,,,,,,,,Adult,Male,1,"Pan Trap",,,"UNITED STATES",Massachusetts,Nantucket,,Nantucket,,41.28333,-70.09944,,,,Gazetteer,,,,,13,,,,,"13 m",,,,"2018-10-17 05:44:00",http://creativecommons.org/licenses/by-nc/4.0/,"American Museum of Natural History",,urn:uuid:77f0e4e1-2176-4f41-a2ac-19bfc092d60d,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=56706534
56706572,UCMS,BEE,"University of Connecticut Museum",ca77c4c3-1d79-4dbc-a95e-81f944ec8518,PreservedSpecimen,urn:uuid:707c131e-0467-11e3-8e88-0026552be7ea,"UCMS_ENT 00059007",,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Andrena asteris",169808,"Robertson, 1891",Andrena,asteris,,,"J. S. Ascher",2013,,,,,None,"G. I. Stage",,1973-09-26,1973,9,26,269,,9/26/73,,,,,,,,,,,Adult,Male,1,Netting,,,"UNITED STATES",Massachusetts,Dukes,,"Penikese Island (Elizabeth Islands)",,41.45055,-70.92194,,,,Label,,,,"GPS not on every label, differ very slightly on some",18,,,,,"18 m",,,,"2018-10-17 05:44:00",http://creativecommons.org/licenses/by-nc/4.0/,"American Museum of Natural History",,urn:uuid:c05504d7-c525-4928-9403-ed4f27826e1c,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=56706572
56707030,UCMS,BEE,"University of Connecticut Museum",ca77c4c3-1d79-4dbc-a95e-81f944ec8518,PreservedSpecimen,urn:uuid:728eec70-1be7-11e3-8e88-0026552be7ea,"UCMS_ENT 00062357",,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Andrena asteris",169808,"Robertson, 1891",Andrena,asteris,,,"G. I. Stage",,,,,,None,"G. I. Stage",,2009-10-11,2009,10,11,284,,10/11/09,,,,,,,"associated with:Aster sp.",,,,Adult,Male,1,Netting,,,"UNITED STATES",Massachusetts,Dukes,,"Cuttyhunk Island (Elizabeth Islands)",,41.41666,-70.93555,,,,Gazetteer,,,,"GNIS coord.",15,,,,,"15 m",,,,"2018-10-17 05:44:00",http://creativecommons.org/licenses/by-nc/4.0/,"American Museum of Natural History",,urn:uuid:e7f579a6-5f38-4096-bc67-7626ac862bb7,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=56707030
56707362,UCMS,BEE,"University of Connecticut Museum",ca77c4c3-1d79-4dbc-a95e-81f944ec8518,PreservedSpecimen,urn:uuid:74084726-0513-11e3-8e88-0026552be7ea,"UCMS_ENT 00059018",,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Andrena asteris",169808,"Robertson, 1891",Andrena,asteris,,,"J. S. Ascher",2013,,,,,None,"G. I. Stage",,1974-09-15,1974,9,15,258,,9/15/74,,,,,,,"associated with:Solidago sempervirens",,,,Adult,Male,1,Netting,,,"UNITED STATES",Massachusetts,Dukes,,"Penikese Island (Elizabeth Islands)",,41.45055,-70.92194,,,,Label,,,,"GPS not on every label, differ very slightly on some",18,,,,,"18 m",,,,"2018-10-17 05:44:00",http://creativecommons.org/licenses/by-nc/4.0/,"American Museum of Natural History",,urn:uuid:a555ab99-590a-4ab7-9e76-4eb6921e77f1,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=56707362
56707484,UCMS,BEE,"University of Connecticut Museum",ca77c4c3-1d79-4dbc-a95e-81f944ec8518,PreservedSpecimen,urn:uuid:74dd1ce0-051c-11e3-8e88-0026552be7ea,"UCMS_ENT 00059042",,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Andrena asteris",169808,"Robertson, 1891",Andrena,asteris,,,"J. S. Ascher",2013,,,,,None,"G. I. Stage",,1975-09-06,1975,9,6,249,,9/6/75,,,,,,,"associated with:Pluchea purpurascens var. succulenta",,,,Adult,Male,1,Netting,,,"UNITED STATES",Massachusetts,Dukes,,"Penikese Island (Elizabeth Islands)",,41.45055,-70.92194,,,,Label,,,,"GPS not on every label, differ very slightly on some",18,,,,,"18 m",,,,"2018-10-17 05:44:00",http://creativecommons.org/licenses/by-nc/4.0/,"American Museum of Natural History",,urn:uuid:fb569288-5da6-470e-9e1d-f21b9b63d2b5,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=56707484
56708325,UCMS,BEE,"University of Connecticut Museum",ca77c4c3-1d79-4dbc-a95e-81f944ec8518,PreservedSpecimen,urn:uuid:7a75feec-0521-11e3-8e88-0026552be7ea,"UCMS_ENT 00059057",,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Andrena asteris",169808,"Robertson, 1891",Andrena,asteris,,,"J. S. Ascher",2013,,,,,None,"G. I. Stage",,1974-10-19,1974,10,19,292,,10/19/74,,,,,,,,,,,Adult,Female,1,Netting,,,"UNITED STATES",Massachusetts,Dukes,,"Penikese Island (Elizabeth Islands)",,41.45055,-70.92194,,,,Label,,,,"GPS not on every label, differ very slightly on some",18,,,,,"18 m",,,,"2018-10-17 05:44:00",http://creativecommons.org/licenses/by-nc/4.0/,"American Museum of Natural History",,urn:uuid:a1283a6b-e0f3-4eaa-84a4-b8834632d523,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=56708325
56708347,UCMS,BEE,"University of Connecticut Museum",ca77c4c3-1d79-4dbc-a95e-81f944ec8518,PreservedSpecimen,urn:uuid:7a9367ca-1b29-11e3-8e88-0026552be7ea,"UCMS_ENT 00061581",,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Andrena asteris",169808,"Robertson, 1891",Andrena,asteris,,,"G. I. Stage",,,,,,None,"G. I. Stage",,2009-10-05,2009,10,5,278,,10/5/09,,,,,,,"associated with:Solidago sempervirens",,,,Adult,Female,1,Netting,,,"UNITED STATES",Massachusetts,Dukes,,"Cuttyhunk Island (Elizabeth Islands)",,41.41666,-70.93555,,,,Gazetteer,,,,"GNIS coord.",15,,,,,"15 m",,,,"2018-10-17 05:44:00",http://creativecommons.org/licenses/by-nc/4.0/,"American Museum of Natural History",,urn:uuid:c627aca6-32e2-49ce-b697-6dd5ffef730e,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=56708347
56708515,UCMS,BEE,"University of Connecticut Museum",ca77c4c3-1d79-4dbc-a95e-81f944ec8518,PreservedSpecimen,urn:uuid:7b4bef88-0c4d-11e3-8e88-0026552be7ea,"UCMS_ENT 00060526",,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Andrena asteris",169808,"Robertson, 1891",Andrena,asteris,,,"G. I. Stage",,,,,,None,"G. I. Stage",,2010-09-14,2010,9,14,257,,9/14/10,,,,,,,"associated with:Solidago tenuifolia",,,,Adult,Male,1,Netting,,,"UNITED STATES",Massachusetts,Dukes,,"Naushon Island (Elizabeth Islands)",,41.502,-70.707,,,,"Google Earth",,,,"plotted to center of inhabited eastern part of island",,,,,,,,,,"2018-10-17 05:44:00",http://creativecommons.org/licenses/by-nc/4.0/,"American Museum of Natural History",,urn:uuid:18adedc7-45a1-4a6d-8716-12864a927fc0,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=56708515
56708901,UCMS,BEE,"University of Connecticut Museum",ca77c4c3-1d79-4dbc-a95e-81f944ec8518,PreservedSpecimen,urn:uuid:7d566766-0510-11e3-8e88-0026552be7ea,"UCMS_ENT 00059009",,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Andrena asteris",169808,"Robertson, 1891",Andrena,asteris,,,"J. S. Ascher",2013,,,,,None,"S. J. Jasek",,1974-09-15,1974,9,15,258,,9/15/74,,,,,,,"associated with:Solidago sempervirens",,,,Adult,Male,1,Netting,,,"UNITED STATES",Massachusetts,Dukes,,"Penikese Island (Elizabeth Islands)",,41.45055,-70.92194,,,,Label,,,,"GPS not on every label, differ very slightly on some",18,,,,,"18 m",,,,"2018-10-17 05:44:00",http://creativecommons.org/licenses/by-nc/4.0/,"American Museum of Natural History",,urn:uuid:acdc1dba-b91d-49a0-9545-660bee5e839d,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=56708901
56709168,UCMS,BEE,"University of Connecticut Museum",ca77c4c3-1d79-4dbc-a95e-81f944ec8518,PreservedSpecimen,urn:uuid:7e959d6c-0467-11e3-8e88-0026552be7ea,"UCMS_ENT 00059008",,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Andrena asteris",169808,"Robertson, 1891",Andrena,asteris,,,"J. S. Ascher",2013,,,,,None,"G. I. Stage",,1973-09-26,1973,9,26,269,,9/26/73,,,,,,,,,,,Adult,Male,1,Netting,,,"UNITED STATES",Massachusetts,Dukes,,"Penikese Island (Elizabeth Islands)",,41.45055,-70.92194,,,,Label,,,,"GPS not on every label, differ very slightly on some",18,,,,,"18 m",,,,"2018-10-17 05:44:00",http://creativecommons.org/licenses/by-nc/4.0/,"American Museum of Natural History",,urn:uuid:02d8c40f-e8ab-4a0f-a559-3f28d281cd52,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=56709168
56709253,UCMS,BEE,"University of Connecticut Museum",ca77c4c3-1d79-4dbc-a95e-81f944ec8518,PreservedSpecimen,urn:uuid:7f10a656-0520-11e3-8e88-0026552be7ea,"UCMS_ENT 00059050",,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Andrena asteris",169808,"Robertson, 1891",Andrena,asteris,,,"J. S. Ascher",2013,,,,,None,"G. I. Stage",,1974-09-29,1974,9,29,272,,9/29/74,,,,,,,"associated with:Solidago sempervirens",,,,Adult,Female,1,Netting,,,"UNITED STATES",Massachusetts,Dukes,,"Penikese Island (Elizabeth Islands)",,41.45055,-70.92194,,,,Label,,,,"GPS not on every label, differ very slightly on some",18,,,,,"18 m",,,,"2018-10-17 05:44:00",http://creativecommons.org/licenses/by-nc/4.0/,"American Museum of Natural History",,urn:uuid:ef72847d-47ca-4fd4-9f2e-2c641ac2cb3f,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=56709253
56709270,UCMS,BEE,"University of Connecticut Museum",ca77c4c3-1d79-4dbc-a95e-81f944ec8518,PreservedSpecimen,urn:uuid:7f3b57d0-0466-11e3-8e88-0026552be7ea,"UCMS_ENT 00058991",,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Andrena asteris",169808,"Robertson, 1891",Andrena,asteris,,,"J. S. Ascher",2013,,,,,None,"G. I. Stage",,1973-09-27,1973,9,27,270,,9/27/73,,,,,,,,,,,Adult,Female,1,Netting,,,"UNITED STATES",Massachusetts,Dukes,,"Penikese Island (Elizabeth Islands)",,41.45055,-70.92194,,,,Label,,,,"GPS not on every label, differ very slightly on some",18,,,,,"18 m",,,,"2018-10-17 05:44:00",http://creativecommons.org/licenses/by-nc/4.0/,"American Museum of Natural History",,urn:uuid:69733982-bcbe-4c84-8afe-7fe597a4db26,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=56709270
56709489,UCMS,BEE,"University of Connecticut Museum",ca77c4c3-1d79-4dbc-a95e-81f944ec8518,PreservedSpecimen,urn:uuid:80d2f27e-0524-11e3-8e88-0026552be7ea,"UCMS_ENT 00059083",,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Andrena asteris",169808,"Robertson, 1891",Andrena,asteris,,,"J. S. Ascher",2013,,,,,None,"G. I. Stage",,1974-09-15,1974,9,15,258,,9/15/74,,,,,,,,,,,Adult,Female,1,Netting,,,"UNITED STATES",Massachusetts,Dukes,,"Penikese Island (Elizabeth Islands)",,41.45055,-70.92194,,,,Label,,,,"GPS not on every label, differ very slightly on some",18,,,,,"18 m",,,,"2018-10-17 05:44:00",http://creativecommons.org/licenses/by-nc/4.0/,"American Museum of Natural History",,urn:uuid:d6a1ee06-9858-47a5-94ab-dc5b080b146b,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=56709489
56709553,UCMS,BEE,"University of Connecticut Museum",ca77c4c3-1d79-4dbc-a95e-81f944ec8518,PreservedSpecimen,urn:uuid:813bdf90-10d8-11e3-8e88-0026552be7ea,"UCMS_ENT 00060759",,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Andrena asteris",169808,"Robertson, 1891",Andrena,asteris,,,"J. S. Ascher",2013,,,,,None,"G. I. Stage",,2010-09-16,2010,9,16,259,,9/16/10,,,,,,,,,,,Adult,Male,1,"Pan Trap",,,"UNITED STATES",Massachusetts,Nantucket,,Nantucket,,41.28333,-70.09944,,,,Gazetteer,,,,,13,,,,,"13 m",,,,"2018-10-17 05:44:00",http://creativecommons.org/licenses/by-nc/4.0/,"American Museum of Natural History",,urn:uuid:de9a8080-86e5-4544-b968-31d0ccbc465e,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=56709553
56699352,UCMS,BEE,"University of Connecticut Museum",ca77c4c3-1d79-4dbc-a95e-81f944ec8518,PreservedSpecimen,urn:uuid:493089a2-1bd7-11e3-8e88-0026552be7ea,"UCMS_ENT 00061598",,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Andrena asteris",169808,"Robertson, 1891",Andrena,asteris,,,"G. I. Stage",,,,,,None,"G. I. Stage",,2009-09-19,2009,9,19,262,,9/19/09,,,,,,,"associated with:Solidago tenuifolia",,,,Adult,Female,1,Netting,,,"UNITED STATES",Massachusetts,Dukes,,"Penikese Island (Elizabeth Islands)",,41.45055,-70.92194,,,,Label,,,,"GPS not on every label, differ very slightly on some",18,,,,,"18 m",,,,"2018-10-17 05:44:00",http://creativecommons.org/licenses/by-nc/4.0/,"American Museum of Natural History",,urn:uuid:89260c0e-5dd3-49c3-9373-83ea93563129,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=56699352
56700121,UCMS,BEE,"University of Connecticut Museum",ca77c4c3-1d79-4dbc-a95e-81f944ec8518,PreservedSpecimen,urn:uuid:4cdfc6a0-1be4-11e3-8e88-0026552be7ea,"UCMS_ENT 00062342",,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Andrena asteris",169808,"Robertson, 1891",Andrena,asteris,,,"G. I. Stage",,,,,,None,"G. I. Stage",,1974-09-16,1974,9,16,259,,9/16/74,,,,,,,,,,,Adult,Male,1,Netting,,,"UNITED STATES",Massachusetts,Dukes,,"Cuttyhunk Island (Elizabeth Islands)",,41.41666,-70.93555,,,,Gazetteer,,,,"GNIS coord.",15,,,,,"15 m",,,,"2018-10-17 05:44:00",http://creativecommons.org/licenses/by-nc/4.0/,"American Museum of Natural History",,urn:uuid:c6859a6e-1fe8-4f19-b0db-0c61700d5748,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=56700121
56700122,UCMS,BEE,"University of Connecticut Museum",ca77c4c3-1d79-4dbc-a95e-81f944ec8518,PreservedSpecimen,urn:uuid:4ce182ec-1be4-11e3-8e88-0026552be7ea,"UCMS_ENT 00062343",,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Andrena asteris",169808,"Robertson, 1891",Andrena,asteris,,,"G. I. Stage",,,,,,None,"G. I. Stage",,1974-09-16,1974,9,16,259,,9/16/74,,,,,,,,,,,Adult,Male,1,Netting,,,"UNITED STATES",Massachusetts,Dukes,,"Cuttyhunk Island (Elizabeth Islands)",,41.41666,-70.93555,,,,Gazetteer,,,,"GNIS coord.",15,,,,,"15 m",,,,"2018-10-17 05:44:00",http://creativecommons.org/licenses/by-nc/4.0/,"American Museum of Natural History",,urn:uuid:a12719fb-0989-452a-9217-b8b244503444,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=56700122
56700126,UCMS,BEE,"University of Connecticut Museum",ca77c4c3-1d79-4dbc-a95e-81f944ec8518,PreservedSpecimen,urn:uuid:4ce41ff2-1be4-11e3-8e88-0026552be7ea,"UCMS_ENT 00062344",,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Andrena asteris",169808,"Robertson, 1891",Andrena,asteris,,,"G. I. Stage",,,,,,None,"G. I. Stage",,1974-09-16,1974,9,16,259,,9/16/74,,,,,,,,,,,Adult,Male,1,Netting,,,"UNITED STATES",Massachusetts,Dukes,,"Cuttyhunk Island (Elizabeth Islands)",,41.41666,-70.93555,,,,Gazetteer,,,,"GNIS coord.",15,,,,,"15 m",,,,"2018-10-17 05:44:00",http://creativecommons.org/licenses/by-nc/4.0/,"American Museum of Natural History",,urn:uuid:50b5e733-5db1-457d-8181-e838a0da0cd9,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=56700126
